sample_id,seeker_id,dialogue_id,split,relationship_label,gold_action,relationship_source,confidence,rationale,is_synthetic,intensity,ltp_signal,sti_signal,original_context,modified_context
17777/11/106662,831,17777,train,Consistent,Fuse,weak_rule,0.785,aligned genres (sim=0.57),False,0,Drama:0.37; Comedy:0.29; Horror:0.10,Crime:0.50; Drama:0.50,Recommender: You can also check out Lawless  (2012) | Recommender: That was a bit of a different take on the whole &quot;mobster&quot; | Seeker: Thats another one I missed. | Seeker: I just watched Goodfellas (1990) and liked it a lot,
17777/14/196336,831,17777,train,Consistent,Fuse,weak_rule,0.785,aligned genres (sim=0.57),False,0,Drama:0.37; Comedy:0.29; Horror:0.10,Crime:0.50; Drama:0.50,"Seeker: I just watched Goodfellas (1990) and liked it a lot | Recommender: Public Enemies  (2009) was also really good, you will probably like it. | Recommender: Johnny Depp as John Dillinger, a notorious and charismatic bank robber | Seeker: Again another one I missed. These are great suggestions",
17780/3/99812,706,17780,train,Complement,Fuse,weak_rule,0.738,STI adds new genre (sim=0.21),False,0,Sci-Fi:0.26; Thriller:0.17; Comedy:0.14,Musical:0.50; Comedy:0.17; Drama:0.17,Recommender: Hey. Looking for something to watch? | Seeker: Hey I am looking for a like a musical or bollywood film. | Seeker: I really liked La La Land  (2016),
17780/6/122837,706,17780,train,Complement,Fuse,weak_rule,0.735,STI adds new genre (sim=0.22),False,0,Sci-Fi:0.26; Thriller:0.17; Comedy:0.14,Musical:0.50; Action:0.12; Crime:0.12,Seeker: I really liked La La Land  (2016) | Recommender: I havent seen La La Land  (2016)  but I thought The Sweeney  (2012) was pretty good | Seeker: I haven't seen The Sweeney  (2012) | Recommender: It was pretty dark and Depp was great in it.,
17780/13/115613,706,17780,train,Consistent,Fuse,weak_rule,0.778,aligned genres (sim=0.56),False,0,Sci-Fi:0.26; Thriller:0.17; Comedy:0.14,Crime:0.19; Comedy:0.15; Drama:0.15,"Seeker: Oh yes I loved Willy Wonka & the Chocolate Factory (1971) I haven't seen the new one. | Recommender: The new one is worth a watch. Its got some musical and theatrical elements | Seeker: Thank you, I'm sure I will enjoy it. | Seeker: Great recommendations, have a nice day.",
17782/3/109896,706,17782,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.31),False,0,Comedy:0.15; Sci-Fi:0.13; Thriller:0.11,Drama:1.00,"Recommender: Hello | Seeker: Hey, I am looking for a Drama. | Seeker: I can't think of any I liked just yet, hoping for some new ones.",
17782/6/122343,706,17782,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.31),False,0,Comedy:0.15; Sci-Fi:0.13; Thriller:0.11,Drama:1.00,"Seeker: I can't think of any I liked just yet, hoping for some new ones. | Recommender: Have you seen Fences  (2016) ?  I just saw that yesterday | Recommender: It was a little sad, but wonderful acting | Seeker: I haven't seen that. I will check it out.",
17782/9/100271,706,17782,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.31),False,0,Comedy:0.15; Sci-Fi:0.13; Thriller:0.11,Drama:1.00,"Seeker: I haven't seen that. I will check it out. | Recommender: I also enjoyed The Darkest Hour  (2011) | Seeker: I think I've seen that one, but can't remember what it was about. | Recommender: Oops, I mean the 2017 one with Gary Oldman about Winston Churchill",
17782/11/131272,706,17782,train,Complement,Fuse,weak_rule,0.71,STI adds new genre (sim=0.30),False,0,Comedy:0.15; Sci-Fi:0.13; Thriller:0.11,Drama:0.75; War:0.25,"Seeker: I think I've seen that one, but can't remember what it was about. | Recommender: Oops, I mean the 2017 one with Gary Oldman about Winston Churchill | Recommender: I haven't seen Lady Bird  (2017) yet, but I want to | Seeker: Oh yes, Darkest Hour  (2017) I think I did see it.",
17793/4/193168,785,17793,train,Consistent,Fuse,weak_rule,0.841,aligned genres (sim=0.68),False,0,Comedy:0.26; Thriller:0.17; Horror:0.13,Action:0.42; Comedy:0.42; Crime:0.08,"Recommender: Hi. I heard you might be interested in a movie. | Recommender: What type of movies do you like? | Seeker: Hi, I like comedy / Action movies | Seeker: Like the Lethal Weapon (1987) series",
17793/5/95660,785,17793,train,Consistent,Fuse,weak_rule,0.841,aligned genres (sim=0.68),False,0,Comedy:0.26; Thriller:0.17; Horror:0.13,Action:0.42; Comedy:0.42; Crime:0.08,"Recommender: What type of movies do you like? | Seeker: Hi, I like comedy / Action movies | Seeker: Like the Lethal Weapon (1987) series | Recommender: How about Rush Hour  (1998)",
17793/11/95511,785,17793,train,Consistent,Fuse,weak_rule,0.834,aligned genres (sim=0.67),False,0,Comedy:0.26; Thriller:0.17; Horror:0.13,Action:0.46; Comedy:0.46; Crime:0.04,Seeker: not familiar with the 2nd one. | Recommender: With Chris Rock he is really funny | Recommender: in Rush Hour  (1998) | Seeker: I liked The Other Guys (2010),
17795/4/75918,831,17795,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.49),False,0,Drama:0.40; Crime:0.25; Comedy:0.13,Comedy:0.75; Drama:0.25,Seeker: Hello | Recommender: HI. I heard you are interested in a movie. What type of movies do you like? | Seeker: I am looking for recommendations for older 80's Comedies like The Breakfast Club (1985) | Recommender: How about,
17795/4/196481,831,17795,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.49),False,0,Drama:0.40; Crime:0.25; Comedy:0.13,Comedy:0.75; Drama:0.25,Seeker: Hello | Recommender: HI. I heard you are interested in a movie. What type of movies do you like? | Seeker: I am looking for recommendations for older 80's Comedies like The Breakfast Club (1985) | Recommender: How about,
17795/5/138527,831,17795,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.49),False,0,Drama:0.40; Crime:0.25; Comedy:0.13,Comedy:0.75; Drama:0.25,Recommender: HI. I heard you are interested in a movie. What type of movies do you like? | Seeker: I am looking for recommendations for older 80's Comedies like The Breakfast Club (1985) | Recommender: How about | Recommender: Pretty in Pink (1986) or Sixteen Candles (1984),
17795/10/87787,831,17795,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.43),False,0,Drama:0.40; Crime:0.25; Comedy:0.13,Comedy:0.67; Drama:0.17; Romance:0.17,Seeker: I think I have seen Pretty in Pink (1986) but it has been a while. I havent seen Sixteen Candles (1984) | Recommender: It is a classic to be sure | Seeker: Im not familiar with Some Kind of Wonderful  (1987) | Seeker: Who is in that one?,
17795/12/197322,831,17795,train,Complement,Fuse,weak_rule,0.689,STI adds new genre (sim=0.37),False,0,Drama:0.40; Crime:0.25; Comedy:0.13,Comedy:0.42; Children:0.33; Drama:0.12,Seeker: Im not familiar with Some Kind of Wonderful  (1987) | Seeker: Who is in that one? | Recommender: I also really liked Lucas  (1986) staring Charlie Sheen | Seeker: I Liked Lucas  (1986) when I was a kid. Its been a while since I have seen that one.,
17801/4/78418,831,17801,train,Complement,Fuse,weak_rule,0.716,STI adds new genre (sim=0.28),False,0,Drama:0.38; Comedy:0.19; Romance:0.18,Action:0.62; Crime:0.12; Drama:0.12,Seeker: Hello | Recommender: Hey can I help you find a movie? | Seeker: Looking for a good Action movie | Seeker: Something like Fast & Furious  (2009),
17801/5/188168,831,17801,train,Complement,Fuse,weak_rule,0.716,STI adds new genre (sim=0.28),False,0,Drama:0.38; Comedy:0.19; Romance:0.18,Action:0.62; Crime:0.12; Drama:0.12,Recommender: Hey can I help you find a movie? | Seeker: Looking for a good Action movie | Seeker: Something like Fast & Furious  (2009) | Recommender: Hey you seen The Avengers  (2012),
17801/7/154857,831,17801,train,Complement,Fuse,weak_rule,0.716,STI adds new genre (sim=0.28),False,0,Drama:0.38; Comedy:0.19; Romance:0.18,Action:0.62; Crime:0.12; Drama:0.12,Seeker: Something like Fast & Furious  (2009) | Recommender: Hey you seen The Avengers  (2012) | Recommender: Drive  (2011) was pretty good tho for something more similar. | Seeker: Ive only seen the first one. I liked it. Is Avengers: Age of Ultron (2015)  any good?,
17801/10/104809,831,17801,train,Complement,Fuse,weak_rule,0.723,STI adds new genre (sim=0.26),False,0,Drama:0.38; Comedy:0.19; Romance:0.18,Action:0.60; Thriller:0.14; Crime:0.08,Seeker: Ive only seen the first one. I liked it. Is Avengers: Age of Ultron (2015)  any good? | Recommender: Also Speed  (1994) is a classic movie that had a nice plot | Seeker: I liked Drive  (2011)  a lot | Seeker: Its been a while since I have seen Speed  (1994),
17801/12/105031,831,17801,train,Complement,Fuse,weak_rule,0.723,STI adds new genre (sim=0.26),False,0,Drama:0.38; Comedy:0.19; Romance:0.18,Action:0.60; Thriller:0.14; Crime:0.08,Seeker: I liked Drive  (2011)  a lot | Seeker: Its been a while since I have seen Speed  (1994) | Recommender: I watched Rush  (2013) recently it's more of a professional race movie but it was really good. | Seeker: I havent heard anything about it. THink Ill check some trailers out for it.,
17805/3/193168,785,17805,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.36),False,0,Horror:0.32; Thriller:0.18; Comedy:0.15,Comedy:1.00,Recommender: Hi. What kind of movie are you interested in? | Seeker: hi | Seeker: I like comedies,
17805/5/161983,785,17805,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.36),False,0,Horror:0.32; Thriller:0.18; Comedy:0.15,Comedy:1.00,Seeker: hi | Seeker: I like comedies | Recommender: How about Rush Hour  (1998) | Seeker: Will Farell or Robin Williams style,
17805/11/80886,785,17805,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.42),False,0,Horror:0.32; Thriller:0.18; Comedy:0.15,Comedy:0.81; Action:0.06; Crime:0.06,"Seeker: I haven't seen it, but have meant to. | Recommender: It is a phenomenal movie | Seeker: I liked Step Brothers  (2008) and Anchorman | Recommender: Robin Williams type of Amazing",
17812/5/161313,785,17812,train,Consistent,Fuse,weak_rule,0.862,aligned genres (sim=0.72),False,0,Comedy:0.28; Horror:0.20; Thriller:0.13,Comedy:0.42; Action:0.38; Crime:0.11,"Recommender: hello! | Recommender: what kind of movies do you like? | Seeker: I like action comedies, like Lethal Weapon (1987) and Rush Hour  (1998) | Seeker: or The Hangover (2009) or The Chase  (1991)",
17812/9/144550,785,17812,train,Consistent,Fuse,weak_rule,0.862,aligned genres (sim=0.72),False,0,Comedy:0.28; Horror:0.20; Thriller:0.13,Comedy:0.42; Action:0.38; Crime:0.11,"Recommender: I take it you've seen Die Hard (1988) ? | Seeker: yes, even the bad 2000's ones | Recommender: are you an arnold schwarzenegger fan? | Seeker: yes, until he started doing anything for a paycheck",
17812/13/141341,785,17812,train,Consistent,Fuse,weak_rule,0.862,aligned genres (sim=0.72),False,0,Comedy:0.28; Horror:0.20; Thriller:0.13,Comedy:0.42; Action:0.38; Crime:0.11,"Recommender: hahaha, have you seen True Lies (1994) ? | Seeker: no I haven't I'll have to check it out. | Recommender: it's actually based on a french comedy | Recommender: called La Totale!",
17826/6/101081,743,17826,train,Conflict,Prioritize_STI,weak_rule,0.61,opposing genres (sim=0.18),False,0,Action:0.28; Thriller:0.22; Drama:0.14,Comedy:0.50; Romance:0.50,Recommender: What kind of movies do you like? | Seeker: I am looking for a good romantic comedy | Seeker: like How to Lose a Guy in 10 Days (2003) | Seeker: or Hitch  (2005),
17826/6/166670,743,17826,train,Conflict,Prioritize_STI,weak_rule,0.61,opposing genres (sim=0.18),False,0,Action:0.28; Thriller:0.22; Drama:0.14,Comedy:0.50; Romance:0.50,Recommender: What kind of movies do you like? | Seeker: I am looking for a good romantic comedy | Seeker: like How to Lose a Guy in 10 Days (2003) | Seeker: or Hitch  (2005),
17826/6/135789,743,17826,train,Conflict,Prioritize_STI,weak_rule,0.61,opposing genres (sim=0.18),False,0,Action:0.28; Thriller:0.22; Drama:0.14,Comedy:0.50; Romance:0.50,Recommender: What kind of movies do you like? | Seeker: I am looking for a good romantic comedy | Seeker: like How to Lose a Guy in 10 Days (2003) | Seeker: or Hitch  (2005),
17832/10/78418,399,17832,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.22)",False,0,Comedy:0.29; Drama:0.20; Fantasy:0.09,Action:1.00,Seeker: so many of them just feel like the same thing over and over | Recommender: I hear you | Recommender: What super hero movies do you like? | Seeker: I liked iron man 1,
17832/14/80009,399,17832,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Comedy:0.29; Drama:0.20; Fantasy:0.09,,Recommender: There is The Avengers  (2012) | Seeker: 2 and 3 didnt really hold my interest | Recommender: That one is good | Seeker: Black Panther (2018) was really good though,
17832/17/182128,399,17832,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Comedy:0.29; Drama:0.20; Fantasy:0.09,,Seeker: Black Panther (2018) was really good though | Recommender: The Amazing Spider-Man 2 (2014) | Seeker: thats a good one | Recommender: I've heard Black Panther was good,
17832/20/108934,399,17832,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Comedy:0.29; Drama:0.20; Fantasy:0.09,,"Recommender: I've heard Black Panther was good | Recommender: Have you seen Batman & Robin  (1997) | Seeker: I have. I love the those movies | Seeker: and yes, black panther was very good",
17835/4/151596,846,17835,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Action:0.25; Adventure:0.25; Sci-Fi:0.25,Recommender: Hi. | Recommender: I heard you were looking for a good movie. | Recommender: What type of movies do you like? | Seeker: Jurassic Park  (1993),
17835/5/169085,846,17835,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Action:0.25; Adventure:0.25; Sci-Fi:0.25,Recommender: I heard you were looking for a good movie. | Recommender: What type of movies do you like? | Seeker: Jurassic Park  (1993) | Recommender: Okay. Have you seen Jurassic Park III (2001),
17835/8/148871,846,17835,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Action:0.25; Adventure:0.25; Sci-Fi:0.25,Recommender: Okay. Have you seen Jurassic Park III (2001) | Recommender: or Independence Day  (2000) | Recommender: Both were really good movies | Seeker: Yes! Love that movie. Love Both. Independence Day is my favorite of the two.,
17835/13/151102,846,17835,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Action:0.25; Sci-Fi:0.25; Thriller:0.25,Recommender: Great stars in that movie as well | Seeker: I loved Independence Day  (1996) &amp; Jurassic Park III (2001) | Seeker: Armageddon  (1997) is good when you don't think too much of it. | Recommender: yeah,
17847/3/204974,825,17847,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Comedy:1.00,Recommender: What type of movie are you looking for? | Seeker: Any kind | Seeker: but  i do love comedy movies,
17847/5/199831,825,17847,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Comedy:1.00,Seeker: Any kind | Seeker: but  i do love comedy movies | Recommender: Have you seen the new Black Panther (2018)  movie? everyone is talking about it. | Seeker: Of course i have.,
17847/5/135571,825,17847,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Comedy:1.00,Seeker: Any kind | Seeker: but  i do love comedy movies | Recommender: Have you seen the new Black Panther (2018)  movie? everyone is talking about it. | Seeker: Of course i have.,
17847/7/133813,825,17847,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Comedy:1.00,Recommender: Have you seen the new Black Panther (2018)  movie? everyone is talking about it. | Seeker: Of course i have. | Recommender: Comedy wise I would say Superbad  (2007)  or maybe The Hangover (2009) | Seeker: It was awesome!,
17847/15/79062,825,17847,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Comedy:0.75; Children:0.25,Seeker: I have watched it like a million times | Recommender: Nice! | Seeker: What kind of movies are you interested in? | Recommender: Sci-fi is my thing.,
17847/15/175843,825,17847,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Comedy:0.75; Children:0.25,Seeker: I have watched it like a million times | Recommender: Nice! | Seeker: What kind of movies are you interested in? | Recommender: Sci-fi is my thing.,
17848/6/79698,743,17848,train,Consistent,Fuse,weak_rule,0.753,aligned genres (sim=0.51),False,0,Action:0.22; Drama:0.22; Adventure:0.12,War:0.67; Action:0.17; Drama:0.17,Seeker: I was wondering if you could recommend a war movie? | Recommender: What kind of movies are you into? | Seeker: Something like Black Hawk Down  (2002) or Saving Private Ryan (1998) | Recommender: No problem!,
17848/6/178813,743,17848,train,Consistent,Fuse,weak_rule,0.753,aligned genres (sim=0.51),False,0,Action:0.22; Drama:0.22; Adventure:0.12,War:0.67; Action:0.17; Drama:0.17,Seeker: I was wondering if you could recommend a war movie? | Recommender: What kind of movies are you into? | Seeker: Something like Black Hawk Down  (2002) or Saving Private Ryan (1998) | Recommender: No problem!,
17848/14/197405,743,17848,train,Complement,Fuse,weak_rule,0.676,STI adds new genre (sim=0.41),False,0,Action:0.22; Drama:0.22; Adventure:0.12,War:0.44; Documentary:0.33; Action:0.11,Seeker: Ok. Hmm. I bet I would like that movie. I liked 13 Hours: The Secret Soldiers of Benghazi (2016) | Recommender: I have not heard of that one! | Seeker: It was so good | Seeker: Based on the true story,
17848/14/137703,743,17848,train,Complement,Fuse,weak_rule,0.676,STI adds new genre (sim=0.41),False,0,Action:0.22; Drama:0.22; Adventure:0.12,War:0.44; Documentary:0.33; Action:0.11,Seeker: Ok. Hmm. I bet I would like that movie. I liked 13 Hours: The Secret Soldiers of Benghazi (2016) | Recommender: I have not heard of that one! | Seeker: It was so good | Seeker: Based on the true story,
17849/2/85036,848,17849,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Action:1.00,"Recommender: Any categories would you like me to suggest? | Seeker: Yeah, I'm interested in a good action movie.",
17849/4/144347,848,17849,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Action:1.00,"Recommender: Any categories would you like me to suggest? | Seeker: Yeah, I'm interested in a good action movie. | Recommender: Well One I really enjoy and is a classic to me is The Matrix (1999) | Seeker: Is that the one with Keanu Reeves?",
17849/7/148904,848,17849,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Action:1.00,"Seeker: Is that the one with Keanu Reeves? | Recommender: Also, anthing with Liam is amazing, the guy who is the main character in Taken  (2008) | Recommender: Yes it is, its older but great. | Seeker: I like Keanu. Any other movies with him that you would suggest?",
17849/9/160432,848,17849,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Action:1.00,"Recommender: Yes it is, its older but great. | Seeker: I like Keanu. Any other movies with him that you would suggest? | Recommender: Well John Wick (2014) ! you have to see | Seeker: Great, thank you!",
17852/6/169085,731,17852,train,Complement,Fuse,weak_rule,0.765,STI adds new genre (sim=0.12),False,0,Romance:0.14; Drama:0.13; Action:0.12,Sci-Fi:1.00,Recommender: What type of movies do you like? | Recommender: Anything in particular? | Seeker: Sci-Fi | Seeker: Sorry didn't notice I had someone connect :P,
17852/7/77670,731,17852,train,Complement,Fuse,weak_rule,0.765,STI adds new genre (sim=0.12),False,0,Romance:0.14; Drama:0.13; Action:0.12,Sci-Fi:1.00,Recommender: Anything in particular? | Seeker: Sci-Fi | Seeker: Sorry didn't notice I had someone connect :P | Recommender: Have you seen Independence Day  (2000) or,
17852/11/118663,731,17852,train,Complement,Fuse,weak_rule,0.753,STI adds new genre (sim=0.16),False,0,Romance:0.14; Drama:0.13; Action:0.12,Sci-Fi:0.83; Horror:0.17,Recommender: Star Trek Into Darkness (2013) | Seeker: Anything like Alien  (1979) related is great. | Seeker: Yes II have seen both of those movies | Seeker: They are great,
17852/16/122539,731,17852,train,Complement,Fuse,weak_rule,0.746,STI adds new genre (sim=0.18),False,0,Romance:0.14; Drama:0.13; Action:0.12,Sci-Fi:0.75; Horror:0.25,Seeker: I don't think | Recommender: That was a great movie too | Seeker: Ive seen that one. I'll have to check it out. | Seeker: Thank you for all the suggestions.,
17853/4/133249,848,17853,train,Conflict,Prioritize_STI,weak_rule,0.75,opposing genres (sim=0.00),False,0,Action:0.37; Thriller:0.37; Sci-Fi:0.11,Children:1.00,Recommender: Hello there! | Recommender: What kind of movies intrigue you?! | Seeker: Hi! I'm looking for a good family movie similar to Big Hero 6  (2014) | Recommender: Sure thing!,
17853/4/169662,848,17853,train,Conflict,Prioritize_STI,weak_rule,0.75,opposing genres (sim=0.00),False,0,Action:0.37; Thriller:0.37; Sci-Fi:0.11,Children:1.00,Recommender: Hello there! | Recommender: What kind of movies intrigue you?! | Seeker: Hi! I'm looking for a good family movie similar to Big Hero 6  (2014) | Recommender: Sure thing!,
17853/10/139903,848,17853,train,Conflict,Prioritize_STI,weak_rule,0.75,opposing genres (sim=0.00),False,0,Action:0.37; Thriller:0.37; Sci-Fi:0.11,Children:1.00,"Recommender: No I have not, does it go along with the story line? | Seeker: It does. I suggest watching it if you liked the other two. | Recommender: I will defiantly check that out! | Seeker: Great, thank you for your suggestions!",
17853/12/141002,848,17853,train,Conflict,Prioritize_STI,weak_rule,0.75,opposing genres (sim=0.00),False,0,Action:0.37; Thriller:0.37; Sci-Fi:0.11,Children:1.00,"Recommender: I will defiantly check that out! | Seeker: Great, thank you for your suggestions! | Recommender: Have you seen the new The Emoji Movie (2017)  movie yet? I thought it was great it had hidden adult humor! | Seeker: I have not seen that one. I'll add it to my list to watch.",
17860/6/205698,825,17860,train,Consistent,Fuse,weak_rule,0.843,aligned genres (sim=0.69),False,0,Action:0.27; Adventure:0.21; Children:0.09,Action:1.00,"Seeker: Am good, you can help me with what are the latest action movie showing on cinemas right now? | Seeker: And also i love action films | Recommender: Well if new action movies are what you are looking for there are quite a few out. | Seeker: Have you seen Black Panther (2018) ?",
17860/9/205163,825,17860,train,Consistent,Fuse,weak_rule,0.843,aligned genres (sim=0.69),False,0,Action:0.27; Adventure:0.21; Children:0.09,Action:1.00,"Seeker: Have you seen Black Panther (2018) ? | Recommender: Tomb Raider (2018)  looks great | Recommender: No, I haven't but I will soon, when it comes out on DVD. | Seeker: I haven't seen it but heard some good reviews",
17860/11/109211,825,17860,train,Consistent,Fuse,weak_rule,0.843,aligned genres (sim=0.69),False,0,Action:0.27; Adventure:0.21; Children:0.09,Action:1.00,"Recommender: No, I haven't but I will soon, when it comes out on DVD. | Seeker: I haven't seen it but heard some good reviews | Recommender: The Avengers: Infinity War (2018)  just came out as well, you might want to check that one out. | Seeker: Is it out ?",
17861/5/141648,743,17861,train,Consistent,Fuse,weak_rule,0.83,aligned genres (sim=0.66),False,0,Drama:0.28; Action:0.25; War:0.18,Action:0.65; Thriller:0.15; Romance:0.08,Recommender: Any Genre in mind? | Seeker: Hi. I was wondering if you could recommend a good action movie | Seeker: LIke Speed  (1994) or Abduction  (2011) | Recommender: yes I can!,
17861/9/94349,743,17861,train,Consistent,Fuse,weak_rule,0.83,aligned genres (sim=0.66),False,0,Drama:0.28; Action:0.25; War:0.18,Action:0.65; Thriller:0.15; Romance:0.08,Recommender: Well there is Salt  (2010) | Seeker: I haven't heard of that one. What is it about? | Recommender: American Spy. | Recommender: With Angelina Jolie,
17861/12/83539,743,17861,train,Consistent,Fuse,weak_rule,0.83,aligned genres (sim=0.66),False,0,Drama:0.28; Action:0.25; War:0.18,Action:0.65; Thriller:0.15; Romance:0.08,"Recommender: With Angelina Jolie | Recommender: Also, another movie I liked was Hanna  (2011) | Seeker: She is a good actress | Seeker: I haven't seen that one either",
17861/14/181546,743,17861,train,Consistent,Fuse,weak_rule,0.83,aligned genres (sim=0.66),False,0,Drama:0.28; Action:0.25; War:0.18,Action:0.65; Thriller:0.15; Romance:0.08,Seeker: She is a good actress | Seeker: I haven't seen that one either | Recommender: The Bourne Identity  (1988)  is a classic there is so many movies. | Seeker: I'm not so big on the Bourne movies,
17872/5/140749,743,17872,train,Complement,Fuse,weak_rule,0.705,STI adds new genre (sim=0.32),False,0,Action:0.29; Thriller:0.19; Drama:0.19,Children:0.50; Drama:0.50,"Recommender: Hello, How Can I help you today? | Seeker: I was hoping you could recommend a family movie | Seeker: Something like Moms' Night Out (2014) or W  (2014) | Seeker: Sorry... not W  (2014) ... Wonder  (2017)",
17872/5/80067,743,17872,train,Complement,Fuse,weak_rule,0.705,STI adds new genre (sim=0.32),False,0,Action:0.29; Thriller:0.19; Drama:0.19,Children:0.50; Drama:0.50,"Recommender: Hello, How Can I help you today? | Seeker: I was hoping you could recommend a family movie | Seeker: Something like Moms' Night Out (2014) or W  (2014) | Seeker: Sorry... not W  (2014) ... Wonder  (2017)",
17872/7/162647,743,17872,train,Complement,Fuse,weak_rule,0.705,STI adds new genre (sim=0.32),False,0,Action:0.29; Thriller:0.19; Drama:0.19,Children:0.50; Drama:0.50,Seeker: Something like Moms' Night Out (2014) or W  (2014) | Seeker: Sorry... not W  (2014) ... Wonder  (2017) | Recommender: Well if you want family movies I would think Moana  (2016) also Toy Story (1995)  is another good one. | Seeker: I love that movie,
17872/10/122604,743,17872,train,Conflict,Prioritize_STI,weak_rule,0.593,opposing genres (sim=0.20),False,0,Action:0.29; Thriller:0.19; Drama:0.19,Children:0.56; Drama:0.25; Adventure:0.06,Seeker: I love that movie | Recommender: Finding Dory (2016)  is one I also enjoyed. | Seeker: They were both good | Seeker: I haven't seen that one yet. Is it as good as Finding Nemo (2003),
17884/2/140749,838,17884,train,Consistent,Fuse,weak_rule,0.751,aligned genres (sim=0.50),False,0,Comedy:0.19; Animation:0.14; Horror:0.14,Animation:0.50; Children:0.50,"Recommender: Hello, how can I help you? | Seeker: Hello, I'm looking for kids cartoon movies.",
17884/6/82894,838,17884,train,Consistent,Fuse,weak_rule,0.803,aligned genres (sim=0.61),False,0,Comedy:0.19; Animation:0.14; Horror:0.14,Animation:0.40; Children:0.40; Adventure:0.07,Recommender: Great! Have you seen Moana  (2016)? | Seeker: I actually haven't seen Moana  (2016) would you recommend it? | Recommender: Absolutely! Its a great movie for the whole family | Seeker: I'll have to check it out then. Do you know of anything similar?,
17884/8/175121,838,17884,train,Consistent,Fuse,weak_rule,0.843,aligned genres (sim=0.69),False,0,Comedy:0.19; Animation:0.14; Horror:0.14,Children:0.44; Animation:0.24; Comedy:0.24,"Recommender: Absolutely! Its a great movie for the whole family | Seeker: I'll have to check it out then. Do you know of anything similar? | Recommender: How about Frozen (2013)? | Seeker: That's an okay film, I might need to give it a rewatch. Do you know anything thats a funny kids movie?",
17884/14/162647,838,17884,train,Consistent,Fuse,weak_rule,0.851,aligned genres (sim=0.70),False,0,Comedy:0.19; Animation:0.14; Horror:0.14,Children:0.37; Adventure:0.20; Animation:0.20,Seeker: I haven't seen that one either. is there a lot of adventure? | Recommender: Yea its really creative | Recommender: Very well reviewed | Seeker: I'm putting that on my list too!,
17884/17/154844,838,17884,train,Consistent,Fuse,weak_rule,0.838,aligned genres (sim=0.68),False,0,Comedy:0.19; Animation:0.14; Horror:0.14,Adventure:0.30; Children:0.30; Comedy:0.30,Seeker: I'm putting that on my list too! | Recommender: How about Finding Dory (2016)? | Seeker: Do you know any other adventurous ones? | Seeker: I haven't seen that either! did it match the original in quality?,
17896/7/180147,743,17896,train,Conflict,Prioritize_STI,weak_rule,0.677,opposing genres (sim=0.09),False,0,Drama:0.26; Action:0.20; Romance:0.17,Musical:0.71; Comedy:0.21; Romance:0.08,"Recommender: I can indeed, what are you looking for? | Seeker: Possibly a musical like Singin' in the Rain (1952) | Seeker: or Bundle of Joy (1956) | Seeker: if you aren't familiar with that genre, we could do romances",
